English Name_Nom anglais,French Name_Nom français,Sort Order_Ordre de tri,Scientific Name_Nom scientifique,Survey_Relevé,Year_Année,Annual Index_Indice annuel,Lower 95% Credible Limit_Limite inférieure crédible de 95%,Upper 95% Credible Limit_Limite supérieure crédible de 95%
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1984,392.6176675,338.3104136,455.6425892
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1985,439.5487754,380.3063376,508.0197381
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1986,492.0897402,427.3351886,566.6566172
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1987,550.9111297,479.9610393,632.3493948
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1988,616.7636672,538.8047235,706.0023875
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1989,690.4878133,604.5494022,788.6426131
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1990,773.0244915,677.9470607,881.4358807
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1991,865.4270981,759.8261423,985.7045191
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1992,968.8749456,851.1005021,1102.9469
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1993,1084.688314,952.7798194,1234.859004
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1994,1214.345303,1065.981545,1383.35839
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1995,1359.500692,1191.944407,1550.61102
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1996,1522.007067,1332.04345,1739.061524
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1997,1703.938457,1487.806612,1951.46751
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1998,1907.616809,1660.932844,2190.938607
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,1999,2135.641623,1853.311867,2460.980919
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2000,2390.923124,2067.045728,2765.547616
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2001,2676.71941,2304.472383,3109.096405
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2002,2996.678032,2568.191593,3496.654708
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2003,3354.882544,2861.093477,3933.893448
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2004,3755.904627,3186.39008,4427.210483
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2005,4204.86243,3547.650357,4983.824864
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2006,4707.485896,3948.838996,5611.883261
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2007,5270.189887,4394.359535,6320.580104
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2008,5900.156063,4889.102269,7120.293186
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2009,6605.424532,5438.497463,8022.736711
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2010,7394.996468,6048.574487,9041.134052
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2011,8278.94899,6726.027495,10190.41276
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2012,9268.563775,7478.288378,11487.42468
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2013,10376.47104,8313.607774,12951.1945
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2014,11616.81075,9241.145028,14603.20032
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2015,13005.41306,10271.06807,16467.69038
Trumpeter Swan,Cygne trompette,26,Cygnus buccinator,Trumpeter Swan surveys,2016,14560.00037,11414.66429,18572.04079
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1982,151380.1881,132581.5932,172844.2145
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1983,150661.3415,135074.6709,168046.6047
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1984,150031.0386,136781.6173,164563.8718
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1985,149588.6896,137735.0836,162462.4278
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1986,149424.9373,138300.5248,161444.1588
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1987,149606.7819,138801.7763,161252.9017
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1988,150182.1064,139420.8044,161774.0277
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1989,151194.5337,140344.3703,162883.5341
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1990,152696.3804,141745.7948,164492.9545
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1991,154749.32,143688.7193,166661.3229
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1992,157408.5668,146178.5633,169501.3027
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1993,160694.2971,149247.7015,173018.7927
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1994,164560.4607,152888.815,177123.1286
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1995,168873.9311,156951.4819,181702.0411
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1996,173415.2984,161189.7119,186568.146
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1997,177906.4616,165368.2333,191395.339
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1998,182060.368,169256.2017,195833.1645
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,1999,185637.9431,172602.4804,199657.8834
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2000,188492.0014,175235.5032,202751.3485
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2001,190582.2168,177150.6454,205032.1706
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2002,191957.9451,178425.1225,206517.1774
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2003,192719.6908,179113.7381,207359.1877
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2004,192977.3497,179290.2024,207709.384
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2005,192821.0962,179086.0406,207609.5659
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2006,192311.9896,178591.8703,207086.1416
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2007,191489.6443,177803.0543,206229.775
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2008,190388.0871,176734.4495,205096.5378
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2009,189049.8498,175483.0779,203665.4824
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2010,187531.6229,174094.0406,202006.3954
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2011,185900.0302,172473.8282,200371.3931
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2012,184220.663,170505.7725,199038.7315
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2013,182545.729,168080.5635,198255.7798
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2014,180905.389,164929.4168,198428.882
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2015,179306.0682,160755.9571,199996.7321
Tundra Swan,Cygne siffleur,27,Cygnus columbianus,Winter Waterfowl,2016,177736.9604,155665.3462,202938.0839
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1971,15184.18648,8845.383514,26004.12879
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1972,16399.78271,10263.51136,26864.02836
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1973,17901.47168,11883.3666,27669.3322
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1974,19543.51363,13542.68826,28652.95056
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1975,21326.71249,15158.97372,30031.4582
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1976,23222.93577,16829.56559,31809.05905
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1977,25392.94626,18581.35334,34289.50167
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1978,27599.27056,20387.46254,37895.67585
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1979,29809.67974,22060.05523,41912.72372
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1980,31993.7062,23832.26043,46681.65312
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1981,34149.92584,25333.81038,51353.56559
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1982,36303.4831,26705.24209,54605.72551
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1983,38504.46004,28074.20345,57418.57167
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1984,40503.19045,29448.05008,59634.44969
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1985,42293.46124,30924.68027,60519.09243
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1986,44008.99542,32329.92612,62242.00988
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1987,45467.34072,33613.44691,63935.46808
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1988,46848.02421,34847.46431,65387.40789
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1989,48214.88067,35998.4598,66202.7646
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1990,49525.07984,37291.31877,67240.23566
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1991,50807.73827,38699.09864,68201.99849
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1992,51923.81762,40030.83842,68759.14211
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1993,52933.6534,41198.98963,69424.3462
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1994,53907.87836,42305.39428,70099.1854
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1995,54813.46584,43103.78986,70748.12543
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1996,55771.02762,43722.34196,71350.63208
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1997,56833.03554,44058.82753,72338.79161
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1998,58080.58145,44565.01696,73582.97213
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,1999,59348.46245,45287.40462,75131.15228
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2000,60948.18077,46652.56555,77185.14163
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2001,62603.76422,48469.36169,78805.9361
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2002,64346.3198,50795.23192,80336.33237
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2003,66427.98645,53120.19665,82221.99168
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2004,68465.20949,55818.87746,84646.81228
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2005,70538.5938,57963.09842,87626.98641
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2006,72458.55604,59569.23282,90201.20745
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2007,74394.74538,61266.33665,91855.56117
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2008,75979.0698,62465.62673,93161.96553
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2009,77358.74383,63759.11347,94593.68119
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2010,78514.11572,64409.61705,95890.13872
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2011,79500.39657,65195.05764,96679.07387
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2012,80662.93851,65349.93587,98381.43262
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2013,82031.1432,66150.58455,100955.8488
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2014,83448.37791,66855.78058,103974.6593
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2015,85173.68792,66479.24476,108957.4279
Wood Duck,Canard branchu,34,Aix sponsa,Southern Ontario,2016,87125.647,65735.59331,114839.5366
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1970,4262077.097,3777892.048,4814980.984
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1971,4345777.737,3846095.173,4892670.352
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1972,4430377.271,3922151.529,4980504.329
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1973,4520150.296,4005648.24,5074818.456
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1974,4612052.018,4099054.08,5170956.909
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1975,4691637.121,4163251.232,5263513.493
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1976,4738219.338,4184046.902,5324975.37
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1977,4723578.121,4173548.349,5329035.792
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1978,4640739.52,4111215.275,5223561.598
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1979,4489157.488,3985493.605,5027651.965
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1980,4284319.038,3823010.052,4793732.336
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1981,4087830.873,3638249.863,4578590.778
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1982,3930354.609,3480675.291,4407169.146
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1983,3827752.754,3402970.199,4313773.533
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1984,3760882.44,3350746.588,4232572.521
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1985,3711827.672,3311680.864,4169023.16
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1986,3660776.543,3250462.818,4125202.18
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1987,3593180.079,3197815.808,4053377.909
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1988,3525801.827,3137830.46,3989512.676
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1989,3488182.505,3087312.549,3981894.342
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1990,3522305.269,3094397.532,4056530.502
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1991,3644026.371,3179003.852,4181803.459
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1992,3865067.519,3377951.697,4380547.898
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1993,4184851.233,3694269.479,4710268.41
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1994,4593867.26,4077428.551,5146145.912
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1995,5070011.746,4467930.116,5721133.102
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1996,5556076.265,4782354.099,6321214.601
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1997,5977462.367,5026168.263,6874919.518
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1998,6220691.346,5212708.044,7180598.199
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,1999,6219675.61,5302303.442,7150206.386
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2000,6022204.034,5295792.394,6804796.758
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2001,5705764.736,5081577.656,6410630.152
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2002,5407970.364,4757481.009,6114983.852
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2003,5209981.671,4504773.392,5996806.714
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2004,5161419.404,4449911.567,6054602.056
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2005,5300647.319,4643766.418,6203136.915
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2006,5604830.555,4966558.084,6424883.377
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2007,6033237.719,5389055.463,6784390.971
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2008,6518765.851,5841067.518,7341982.964
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2009,7017068.438,6263441.255,7943914.524
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2010,7467859.941,6591815.35,8445592.92
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2011,7813128.108,6927741.48,8854014.987
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2012,8062569.279,7154846.355,9094452.806
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2013,8196195.213,7299865.299,9201992.963
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2014,8173207.057,7320356.162,9170729.194
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2015,8082457.237,7128138.809,9107823.041
Blue-winged Teal,Sarcelle à ailes bleues,37,Spatula discors,Western Waterfowl,2016,7900422.325,6869510.74,9064995.653
Northern Shoveler,Canard souchet,39,Spatula clypeata,Western Waterfowl,1970,2085920.142,1843057.364,2352032.866
Northern Shoveler,Canard souchet,39,Spatula clypeata,Western Waterfowl,1971,2073687.187,1836766.341,2334319.355
Northern Shoveler,Canard souchet,39,Spatula clypeata,Western Waterfowl,1972,2037755.066,1809867.839,2293800.357
Northern Shoveler,Canard souchet,39,Spatula clypeata,Western Waterfowl,1973,1988331.125,1759636.298,2234200.509
Northern Shoveler,Canard souchet,39,Spatula clypeata,Western Waterfowl,1974,1928983.434,1711515.376,2165942.017
Northern Shoveler,Canard souchet,39,Spatula clypeata,Western Waterfowl,1975,1884516.621,1673315.353,2124415.998
Northern Shoveler,Canard souchet,39,Spatula clypeata,Western Waterfowl,1976,1866463.685,1652981.567,2104262.339
Northern Shoveler,Canard souchet,39,Spatula clypeata,Western Waterfowl,1977,1885436.872,1675768.913,2112993.218
Northern Shoveler,Canard souchet,39,Spatula clypeata,Western Waterfowl,1978,1932049.131,1724552.477,2149277.38
Northern Shoveler,Canard souchet,39,Spatula clypeata,Western Waterfowl,1979,1977289.445,1767773.24,2220205.983
Northern Shoveler,Canard souchet,39,Spatula clypeata,Western Waterfowl,1980,2007090.533,1782955.025,2267986.186
